t,x0,x1,x2,x3,x4,x5,x6,x7
1.340867042541503906e+01,3.015569224953651428e-02,-8.218453265726566315e-03,4.975533738615922630e-05,-3.793431460508145392e-05,1.008003726601600647e-01,-1.794747263193130493e-02,5.112885311245918274e-02,-1.187813188880681992e-02
1.340967082977294922e+01,3.014747425913810730e-02,-8.216213434934616089e-03,4.971740418113768101e-05,-3.790585833485238254e-05,1.007824242115020752e-01,-1.794427447021007538e-02,5.111697316169738770e-02,-1.187537238001823425e-02
1.341067028045654297e+01,3.013925813138484955e-02,-8.213974535465240479e-03,4.967950007994659245e-05,-3.787742389249615371e-05,1.007644832134246826e-01,-1.794107817113399506e-02,5.110509693622589111e-02,-1.187261287122964859e-02
1.341167068481445312e+01,3.013104386627674103e-02,-8.211735635995864868e-03,4.964162144460715353e-05,-3.784901127801276743e-05,1.007465422153472900e-01,-1.793788187205791473e-02,5.109322443604469299e-02,-1.186985429376363754e-02
1.341267108917236328e+01,3.012283146381378174e-02,-8.209497667849063873e-03,4.960377191309817135e-05,-3.782061685342341661e-05,1.007286012172698975e-01,-1.793468557298183441e-02,5.108135566115379333e-02,-1.186709664762020111e-02
1.341367053985595703e+01,3.011462278664112091e-02,-8.207260631024837494e-03,4.956595148541964591e-05,-3.779224425670690835e-05,1.007106676697731018e-01,-1.793149113655090332e-02,5.106948688626289368e-02,-1.186433993279933929e-02
1.341467094421386719e+01,3.010641597211360931e-02,-8.205023594200611115e-03,4.952816016157157719e-05,-3.776389348786324263e-05,1.006927341222763062e-01,-1.792829670011997223e-02,5.105762183666229248e-02,-1.186158321797847748e-02
1.341567039489746094e+01,3.009821102023124695e-02,-8.202787488698959351e-03,4.949039794155396521e-05,-3.773556454689241946e-05,1.006748080253601074e-01,-1.792510226368904114e-02,5.104576051235198975e-02,-1.185882743448019028e-02
1.341667079925537109e+01,3.009000793099403381e-02,-8.200552314519882202e-03,4.945266118738800287e-05,-3.770725743379443884e-05,1.006568819284439087e-01,-1.792190968990325928e-02,5.103390291333198547e-02,-1.185607258230447769e-02
1.341767120361328125e+01,3.008180670440196991e-02,-8.198317140340805054e-03,4.941495353705249727e-05,-3.767897214856930077e-05,1.006389632821083069e-01,-1.791871711611747742e-02,5.102204531431198120e-02,-1.185331773012876511e-02
1.341867065429687500e+01,3.007360920310020447e-02,-8.196082897484302521e-03,4.937727499054744840e-05,-3.765070505323819816e-05,1.006210446357727051e-01,-1.791552454233169556e-02,5.101019144058227539e-02,-1.185056380927562714e-02
1.341967105865478516e+01,3.006541356444358826e-02,-8.193849585950374603e-03,4.933962554787285626e-05,-3.762245978577993810e-05,1.006031259894371033e-01,-1.791233196854591370e-02,5.099834129214286804e-02,-1.184781081974506378e-02
1.342067146301269531e+01,3.005721978843212128e-02,-8.191616274416446686e-03,4.930200157104991376e-05,-3.759423634619452059e-05,1.005852147936820984e-01,-1.790914125740528107e-02,5.098649486899375916e-02,-1.184505783021450043e-02
1.342167091369628906e+01,3.004902787506580353e-02,-8.189383894205093384e-03,4.926440669805742800e-05,-3.756603473448194563e-05,1.005673035979270935e-01,-1.790595054626464844e-02,5.097464844584465027e-02,-1.184230577200651169e-02
1.342267131805419922e+01,3.004083782434463501e-02,-8.187152445316314697e-03,4.922684092889539897e-05,-3.753785495064221323e-05,1.005493998527526855e-01,-1.790275983512401581e-02,5.096280574798583984e-02,-1.183955464512109756e-02
1.342367076873779297e+01,3.003265149891376495e-02,-8.184920996427536011e-03,4.918930426356382668e-05,-3.750969335669651628e-05,1.005314961075782776e-01,-1.789957098662853241e-02,5.095096677541732788e-02,-1.183680351823568344e-02
1.342467117309570312e+01,3.002446703612804413e-02,-8.182690478861331940e-03,4.915179306408390403e-05,-3.748155359062366188e-05,1.005135998129844666e-01,-1.789638213813304901e-02,5.093913152813911438e-02,-1.183405332267284393e-02
1.342567157745361328e+01,3.001628443598747253e-02,-8.180460892617702484e-03,4.911431096843443811e-05,-3.745343565242365003e-05,1.004957035183906555e-01,-1.789319328963756561e-02,5.092729628086090088e-02,-1.183130405843257904e-02
1.342667102813720703e+01,3.000810369849205017e-02,-8.178231306374073029e-03,4.907685797661542892e-05,-3.742533954209648073e-05,1.004778072237968445e-01,-1.789000630378723145e-02,5.091546475887298584e-02,-1.182855479419231415e-02
1.342767143249511719e+01,2.999992482364177704e-02,-8.176002651453018188e-03,4.903943408862687647e-05,-3.739726525964215398e-05,1.004599183797836304e-01,-1.788681931793689728e-02,5.090363696217536926e-02,-1.182580646127462387e-02
1.342867183685302734e+01,2.999174967408180237e-02,-8.173774927854537964e-03,4.900203566648997366e-05,-3.736920916708186269e-05,1.004420295357704163e-01,-1.788363233208656311e-02,5.089181289076805115e-02,-1.182305905967950821e-02
1.342967128753662109e+01,2.998357638716697693e-02,-8.171547204256057739e-03,4.896466634818352759e-05,-3.734117490239441395e-05,1.004241481423377991e-01,-1.788044534623622894e-02,5.087998881936073303e-02,-1.182031258940696716e-02
1.343067169189453125e+01,2.997540496289730072e-02,-8.169320411980152130e-03,4.892732613370753825e-05,-3.731316246557980776e-05,1.004062667489051819e-01,-1.787726022303104401e-02,5.086816847324371338e-02,-1.181756611913442612e-02
1.343167114257812500e+01,2.996723540127277374e-02,-8.167094551026821136e-03,4.889001138508319855e-05,-3.728517185663804412e-05,1.003883928060531616e-01,-1.787407509982585907e-02,5.085635185241699219e-02,-1.181482058018445969e-02
1.343267154693603516e+01,2.995906770229339600e-02,-8.164868690073490143e-03,4.885272574028931558e-05,-3.725719943759031594e-05,1.003705188632011414e-01,-1.787088997662067413e-02,5.084453523159027100e-02,-1.181207597255706787e-02
1.343367195129394531e+01,2.995090372860431671e-02,-8.162643760442733765e-03,4.881546919932588935e-05,-3.722924884641543031e-05,1.003526449203491211e-01,-1.786770671606063843e-02,5.083272233605384827e-02,-1.180933136492967606e-02
1.343467140197753906e+01,2.994274161756038666e-02,-8.160419762134552002e-03,4.877824176219291985e-05,-3.720132008311338723e-05,1.003347784280776978e-01,-1.786452345550060272e-02,5.082091316580772400e-02,-1.180658768862485886e-02
1.343567180633544922e+01,2.993458136916160583e-02,-8.158195763826370239e-03,4.874103979091159999e-05,-3.717341314768418670e-05,1.003169119358062744e-01,-1.786134019494056702e-02,5.080910772085189819e-02,-1.180384494364261627e-02
1.343667221069335938e+01,2.992642298340797424e-02,-8.155972696840763092e-03,4.870386692346073687e-05,-3.714552440214902163e-05,1.002990528941154480e-01,-1.785815879702568054e-02,5.079730227589607239e-02,-1.180110219866037369e-02
1.343767166137695312e+01,2.991826646029949188e-02,-8.153749629855155945e-03,4.866672315984033048e-05,-3.711765748448669910e-05,1.002811938524246216e-01,-1.785497739911079407e-02,5.078550055623054504e-02,-1.179836038500070572e-02
1.343867206573486328e+01,2.991011179983615875e-02,-8.151527494192123413e-03,4.862960486207157373e-05,-3.708981239469721913e-05,1.002633422613143921e-01,-1.785179600119590759e-02,5.077370256185531616e-02,-1.179561950266361237e-02
1.343967151641845703e+01,2.990196086466312408e-02,-8.149306289851665497e-03,4.859251566813327372e-05,-3.706198549480177462e-05,1.002454906702041626e-01,-1.784861460328102112e-02,5.076190829277038574e-02,-1.179287862032651901e-02
1.344067192077636719e+01,2.989381179213523865e-02,-8.147085085511207581e-03,4.855545194004662335e-05,-3.703418042277917266e-05,1.002276390790939331e-01,-1.784543506801128387e-02,5.075011402368545532e-02,-1.179013866931200027e-02
1.344167232513427734e+01,2.988566458225250244e-02,-8.144864812493324280e-03,4.851841731579042971e-05,-3.700639717862941325e-05,1.002097949385643005e-01,-1.784225553274154663e-02,5.073832347989082336e-02,-1.178739964962005615e-02
1.344267177581787109e+01,2.987751923501491547e-02,-8.142645470798015594e-03,4.848141179536469281e-05,-3.697863576235249639e-05,1.001919507980346680e-01,-1.783907599747180939e-02,5.072653666138648987e-02,-1.178466062992811203e-02
1.344367218017578125e+01,2.986937575042247772e-02,-8.140426129102706909e-03,4.844443174079060555e-05,-3.695089253596961498e-05,1.001741141080856323e-01,-1.783589832484722137e-02,5.071475356817245483e-02,-1.178192254155874252e-02
1.344467258453369141e+01,2.986123599112033844e-02,-8.138207718729972839e-03,4.840748079004697502e-05,-3.692317113745957613e-05,1.001562774181365967e-01,-1.783272065222263336e-02,5.070297047495841980e-02,-1.177918538451194763e-02
1.344567203521728516e+01,2.985309809446334839e-02,-8.135990239679813385e-03,4.837055894313380122e-05,-3.689547156682237983e-05,1.001384481787681580e-01,-1.782954297959804535e-02,5.069119110703468323e-02,-1.177644822746515274e-02
1.344667243957519531e+01,2.984496206045150757e-02,-8.133772760629653931e-03,4.833366256207227707e-05,-3.686779018607921898e-05,1.001206189393997192e-01,-1.782636716961860657e-02,5.067941546440124512e-02,-1.177371200174093246e-02
1.344767284393310547e+01,2.983682788908481598e-02,-8.131556212902069092e-03,4.829679528484120965e-05,-3.684013063320890069e-05,1.001027897000312805e-01,-1.782319135963916779e-02,5.066764354705810547e-02,-1.177097670733928680e-02
1.344867229461669922e+01,2.982869558036327362e-02,-8.129340596497058868e-03,4.825995347346179187e-05,-3.681249290821142495e-05,1.000849679112434387e-01,-1.782001554965972900e-02,5.065587162971496582e-02,-1.176824141293764114e-02
1.344967269897460938e+01,2.982056699693202972e-02,-8.127124980092048645e-03,4.822314076591283083e-05,-3.678487337310798466e-05,1.000671461224555969e-01,-1.781684160232543945e-02,5.064410343766212463e-02,-1.176550704985857010e-02
1.345067214965820312e+01,2.981244027614593506e-02,-8.124910295009613037e-03,4.818635716219432652e-05,-3.675727566587738693e-05,1.000493317842483521e-01,-1.781366765499114990e-02,5.063233897089958191e-02,-1.176277361810207367e-02
1.345167255401611328e+01,2.980431541800498962e-02,-8.122696541249752045e-03,4.814959902432747185e-05,-3.672969978651963174e-05,1.000315174460411072e-01,-1.781049370765686035e-02,5.062057450413703918e-02,-1.176004111766815186e-02
1.345267295837402344e+01,2.979619242250919342e-02,-8.120482787489891052e-03,4.811286999029107392e-05,-3.670214209705591202e-05,1.000137105584144592e-01,-1.780731976032257080e-02,5.060881376266479492e-02,-1.175730861723423004e-02
1.345367240905761719e+01,2.978807128965854645e-02,-8.118269965052604675e-03,4.807616642210632563e-05,-3.667460623546503484e-05,9.999590367078781128e-02,-1.780414767563343048e-02,5.059705674648284912e-02,-1.175457704812288284e-02
1.345467281341552734e+01,2.977995388209819794e-02,-8.116057142615318298e-03,4.803949195775203407e-05,-3.664709220174700022e-05,9.997809678316116333e-02,-1.780097559094429016e-02,5.058530345559120178e-02,-1.175184641033411026e-02
1.345567321777343750e+01,2.977183833718299866e-02,-8.113845251500606537e-03,4.800284659722819924e-05,-3.661959635792300105e-05,9.996029734611511230e-02,-1.779780350625514984e-02,5.057355016469955444e-02,-1.174911577254533768e-02
1.345667266845703125e+01,2.976372465491294861e-02,-8.111634291708469391e-03,4.796622670255601406e-05,-3.659212234197184443e-05,9.994249790906906128e-02,-1.779463328421115875e-02,5.056180059909820557e-02,-1.174638606607913971e-02
1.345767307281494141e+01,2.975561283528804779e-02,-8.109423331916332245e-03,4.792963591171428561e-05,-3.656467015389353037e-05,9.992470592260360718e-02,-1.779146306216716766e-02,5.055005475878715515e-02,-1.174365729093551636e-02
1.345867252349853516e+01,2.974750287830829620e-02,-8.107213303446769714e-03,4.789307058672420681e-05,-3.653723615570925176e-05,9.990691393613815308e-02,-1.778829284012317657e-02,5.053831264376640320e-02,-1.174092851579189301e-02
1.345967292785644531e+01,2.973939478397369385e-02,-8.105004206299781799e-03,4.785653436556458473e-05,-3.650982398539781570e-05,9.988912194967269897e-02,-1.778512448072433472e-02,5.052657052874565125e-02,-1.173820067197084427e-02
1.346067333221435547e+01,2.973129041492938995e-02,-8.102795109152793884e-03,4.782002361025661230e-05,-3.648243364295922220e-05,9.987133741378784180e-02,-1.778195612132549286e-02,5.051483213901519775e-02,-1.173547375947237015e-02
1.346167278289794922e+01,2.972318790853023529e-02,-8.100586943328380585e-03,4.778354195877909660e-05,-3.645506149041466415e-05,9.985355287790298462e-02,-1.777878776192665100e-02,5.050309747457504272e-02,-1.173274684697389603e-02
1.346267318725585938e+01,2.971508726477622986e-02,-8.098379708826541901e-03,4.774708577315323055e-05,-3.642771116574294865e-05,9.983577579259872437e-02,-1.777561940252780914e-02,5.049136653542518616e-02,-1.173002086579799652e-02
1.346367359161376953e+01,2.970698848366737366e-02,-8.096172474324703217e-03,4.771065869135782123e-05,-3.640037903096526861e-05,9.981799870729446411e-02,-1.777245290577411652e-02,5.047963559627532959e-02,-1.172729581594467163e-02
1.346467304229736328e+01,2.969889156520366669e-02,-8.093966171145439148e-03,4.767425707541406155e-05,-3.637306872406043112e-05,9.980022907257080078e-02,-1.776928640902042389e-02,5.046790838241577148e-02,-1.172457076609134674e-02
1.346567344665527344e+01,2.969079837203025818e-02,-8.091760799288749695e-03,4.763788456330075860e-05,-3.634578024502843618e-05,9.978245943784713745e-02,-1.776611991226673126e-02,5.045618489384651184e-02,-1.172184664756059647e-02
1.346667289733886719e+01,2.968270704150199890e-02,-8.089555427432060242e-03,4.760153751703910530e-05,-3.631850995589047670e-05,9.976468980312347412e-02,-1.776295527815818787e-02,5.044446140527725220e-02,-1.171912346035242081e-02
1.346767330169677734e+01,2.967461757361888885e-02,-8.087350986897945404e-03,4.756521957460790873e-05,-3.629126149462535977e-05,9.974692761898040771e-02,-1.775979064404964447e-02,5.043274164199829102e-02,-1.171640027314424515e-02
1.346867370605468750e+01,2.966652996838092804e-02,-8.085147477686405182e-03,4.752892709802836180e-05,-3.626403122325427830e-05,9.972916543483734131e-02,-1.775662600994110107e-02,5.042102560400962830e-02,-1.171367801725864410e-02
1.346967315673828125e+01,2.965844422578811646e-02,-8.082943968474864960e-03,4.749266372527927160e-05,-3.623682277975603938e-05,9.971141070127487183e-02,-1.775346323847770691e-02,5.040931329131126404e-02,-1.171095669269561768e-02
1.347067356109619141e+01,2.965036220848560333e-02,-8.080741390585899353e-03,4.745642581838183105e-05,-3.620963616413064301e-05,9.969365596771240234e-02,-1.775030046701431274e-02,5.039760097861289978e-02,-1.170823536813259125e-02
1.347167396545410156e+01,2.964228205382823944e-02,-8.078538812696933746e-03,4.742021701531484723e-05,-3.618246773839928210e-05,9.967590868473052979e-02,-1.774713769555091858e-02,5.038589239120483398e-02,-1.170551497489213943e-02
1.347267341613769531e+01,2.963420376181602478e-02,-8.076337166130542755e-03,4.738403367809951305e-05,-3.615532114054076374e-05,9.965816140174865723e-02,-1.774397678673267365e-02,5.037418752908706665e-02,-1.170279551297426224e-02
1.347367382049560547e+01,2.962612733244895935e-02,-8.074136450886726379e-03,4.734787944471463561e-05,-3.612819273257628083e-05,9.964041411876678467e-02,-1.774081587791442871e-02,5.036248639225959778e-02,-1.170007605105638504e-02
1.347467327117919922e+01,2.961805276572704315e-02,-8.071935735642910004e-03,4.731175067718140781e-05,-3.610108615248464048e-05,9.962267428636550903e-02,-1.773765496909618378e-02,5.035078525543212891e-02,-1.169735752046108246e-02
1.347567367553710938e+01,2.960998006165027618e-02,-8.069735951721668243e-03,4.727565101347863674e-05,-3.607399776228703558e-05,9.960493445396423340e-02,-1.773449406027793884e-02,5.033908784389495850e-02,-1.169463992118835449e-02
1.347667407989501953e+01,2.960191108286380768e-02,-8.067537099123001099e-03,4.723957681562751532e-05,-3.604693119996227324e-05,9.958720207214355469e-02,-1.773133501410484314e-02,5.032739415764808655e-02,-1.169192325323820114e-02
1.347767353057861328e+01,2.959384396672248840e-02,-8.065338246524333954e-03,4.720352808362804353e-05,-3.601988646551035345e-05,9.956946969032287598e-02,-1.772817596793174744e-02,5.031570047140121460e-02,-1.168920658528804779e-02
1.347867393493652344e+01,2.958577871322631836e-02,-8.063140325248241425e-03,4.716750845545902848e-05,-3.599285992095246911e-05,9.955174475908279419e-02,-1.772501692175865173e-02,5.030401051044464111e-02,-1.168649084866046906e-02
1.347967433929443359e+01,2.957771532237529755e-02,-8.060943335294723511e-03,4.713151429314166307e-05,-3.596585520426742733e-05,9.953401982784271240e-02,-1.772185973823070526e-02,5.029232427477836609e-02,-1.168377604335546494e-02
1.348067378997802734e+01,2.956965379416942596e-02,-8.058746345341205597e-03,4.709554923465475440e-05,-3.593886867747642100e-05,9.951629489660263062e-02,-1.771870255470275879e-02,5.028064176440238953e-02,-1.168106123805046082e-02
1.348167419433593750e+01,2.956159412860870361e-02,-8.056550286710262299e-03,4.705960964201949537e-05,-3.591190397855825722e-05,9.949857741594314575e-02,-1.771554537117481232e-02,5.026895925402641296e-02,-1.167834736406803131e-02
1.348267459869384766e+01,2.955353818833827972e-02,-8.054355159401893616e-03,4.702369915321469307e-05,-3.588495746953412890e-05,9.948085993528366089e-02,-1.771239005029201508e-02,5.025728046894073486e-02,-1.167563442140817642e-02
1.348367404937744141e+01,2.954548411071300507e-02,-8.052160032093524933e-03,4.698781413026154041e-05,-3.585803278838284314e-05,9.946314990520477295e-02,-1.770923472940921783e-02,5.024560540914535522e-02,-1.167292147874832153e-02
1.348467445373535156e+01,2.953743189573287964e-02,-8.049965836107730865e-03,4.695195457316003740e-05,-3.583112629712559283e-05,9.944543987512588501e-02,-1.770607940852642059e-02,5.023393407464027405e-02,-1.167020946741104126e-02
1.348567390441894531e+01,2.952938154339790344e-02,-8.047771640121936798e-03,4.691612411988899112e-05,-3.580424163374118507e-05,9.942773729562759399e-02,-1.770292408764362335e-02,5.022226274013519287e-02,-1.166749838739633560e-02
1.348667430877685547e+01,2.952133305370807648e-02,-8.045578375458717346e-03,4.688031913246959448e-05,-3.577737516025081277e-05,9.941003471612930298e-02,-1.769977062940597534e-02,5.021059513092041016e-02,-1.166478730738162994e-02
1.348767471313476562e+01,2.951328828930854797e-02,-8.043386042118072510e-03,4.684454324888065457e-05,-3.575053051463328302e-05,9.939233213663101196e-02,-1.769661717116832733e-02,5.019893124699592590e-02,-1.166207715868949890e-02
1.348867416381835938e+01,2.950524538755416870e-02,-8.041193708777427673e-03,4.680879283114336431e-05,-3.572370405890978873e-05,9.937463700771331787e-02,-1.769346371293067932e-02,5.018726736307144165e-02,-1.165936794131994247e-02
1.348967456817626953e+01,2.949720434844493866e-02,-8.039002306759357452e-03,4.677306787925772369e-05,-3.569689943105913699e-05,9.935694187879562378e-02,-1.769031211733818054e-02,5.017560720443725586e-02,-1.165665872395038605e-02
1.349067497253417969e+01,2.948916517198085785e-02,-8.036811836063861847e-03,4.673737203120253980e-05,-3.567011299310252070e-05,9.933925420045852661e-02,-1.768716052174568176e-02,5.016395077109336853e-02,-1.165395043790340424e-02
1.349167442321777344e+01,2.948112785816192627e-02,-8.034621365368366241e-03,4.670170164899900556e-05,-3.564334838301874697e-05,9.932156652212142944e-02,-1.768400892615318298e-02,5.015229806303977966e-02,-1.165124308317899704e-02
1.349267482757568359e+01,2.947309240698814392e-02,-8.032431825995445251e-03,4.666605673264712095e-05,-3.561660196282900870e-05,9.930387884378433228e-02,-1.768085919320583344e-02,5.014064535498619080e-02,-1.164853572845458984e-02
1.349367427825927734e+01,2.946506068110466003e-02,-8.030243217945098877e-03,4.663044092012569308e-05,-3.558987737051211298e-05,9.928619861602783203e-02,-1.767770946025848389e-02,5.012899637222290039e-02,-1.164582930505275726e-02
1.349467468261718750e+01,2.945703081786632538e-02,-8.028054609894752502e-03,4.659485057345591486e-05,-3.556317096808925271e-05,9.926851838827133179e-02,-1.767455972731113434e-02,5.011735111474990845e-02,-1.164312381297349930e-02
1.349567508697509766e+01,2.944900281727313995e-02,-8.025866933166980743e-03,4.655928569263778627e-05,-3.553648639353923500e-05,9.925084561109542847e-02,-1.767140999436378479e-02,5.010570958256721497e-02,-1.164041832089424133e-02
1.349667453765869141e+01,2.944097667932510376e-02,-8.023679256439208984e-03,4.652374991565011442e-05,-3.550982000888325274e-05,9.923317283391952515e-02,-1.766826212406158447e-02,5.009406805038452148e-02,-1.163771376013755798e-02
1.349767494201660156e+01,2.943295240402221680e-02,-8.021492511034011841e-03,4.648823960451409221e-05,-3.548317545210011303e-05,9.921550750732421875e-02,-1.766511425375938416e-02,5.008243024349212646e-02,-1.163501013070344925e-02
1.349867534637451172e+01,2.942492999136447906e-02,-8.019306696951389313e-03,4.645275475922971964e-05,-3.545654908521100879e-05,9.919784218072891235e-02,-1.766196638345718384e-02,5.007079616189002991e-02,-1.163230650126934052e-02
1.349967479705810547e+01,2.941691130399703979e-02,-8.017120882868766785e-03,4.641729901777580380e-05,-3.542994454619474709e-05,9.918017685413360596e-02,-1.765882037580013275e-02,5.005916208028793335e-02,-1.162960380315780640e-02
1.350067520141601562e+01,2.940889447927474976e-02,-8.014936000108718872e-03,4.638186874217353761e-05,-3.540335819707252085e-05,9.916251897811889648e-02,-1.765567436814308167e-02,5.004753172397613525e-02,-1.162690203636884689e-02
1.350167465209960938e+01,2.940087951719760895e-02,-8.012752048671245575e-03,4.634646393242292106e-05,-3.537679367582313716e-05,9.914486110210418701e-02,-1.765252836048603058e-02,5.003590509295463562e-02,-1.162420026957988739e-02
1.350267505645751953e+01,2.939286641776561737e-02,-8.010568097233772278e-03,4.631108822650276124e-05,-3.535024734446778893e-05,9.912721067667007446e-02,-1.764938421547412872e-02,5.002428218722343445e-02,-1.162149943411350250e-02
1.350367546081542969e+01,2.938485518097877502e-02,-8.008385077118873596e-03,4.627573798643425107e-05,-3.532372284098528326e-05,9.910956025123596191e-02,-1.764624007046222687e-02,5.001265928149223328e-02,-1.161879952996969223e-02
1.350467491149902344e+01,2.937684766948223114e-02,-8.006202988326549530e-03,4.624041321221739054e-05,-3.529721652739681304e-05,9.909191727638244629e-02,-1.764309592545032501e-02,5.000104010105133057e-02,-1.161609962582588196e-02
1.350567531585693359e+01,2.936884202063083649e-02,-8.004020899534225464e-03,4.620511754183098674e-05,-3.527073204168118536e-05,9.907427430152893066e-02,-1.763995178043842316e-02,4.998942464590072632e-02,-1.161340065300464630e-02
1.350667572021484375e+01,2.936083823442459106e-02,-8.001839742064476013e-03,4.616984733729623258e-05,-3.524426574585959315e-05,9.905663132667541504e-02,-1.763680949807167053e-02,4.997781291604042053e-02,-1.161070261150598526e-02
1.350767517089843750e+01,2.935283631086349487e-02,-7.999659515917301178e-03,4.613460259861312807e-05,-3.521781763993203640e-05,9.903899580240249634e-02,-1.763366721570491791e-02,4.996620118618011475e-02,-1.160800550132989883e-02
1.350867557525634766e+01,2.934483624994754791e-02,-7.997479289770126343e-03,4.609938332578167319e-05,-3.519139136187732220e-05,9.902136027812957764e-02,-1.763052493333816528e-02,4.995459318161010742e-02,-1.160530839115381241e-02
1.350967502593994141e+01,2.933683805167675018e-02,-7.995299994945526123e-03,4.606419315678067505e-05,-3.516498327371664345e-05,9.900373220443725586e-02,-1.762738451361656189e-02,4.994298890233039856e-02,-1.160261221230030060e-02
1.351067543029785156e+01,2.932884357869625092e-02,-7.993120700120925903e-03,4.602902845363132656e-05,-3.513859701342880726e-05,9.898610413074493408e-02,-1.762424409389495850e-02,4.993138462305068970e-02,-1.159991603344678879e-02
1.351167583465576172e+01,2.932085096836090088e-02,-7.990942336618900299e-03,4.599388921633362770e-05,-3.511222894303500652e-05,9.896848350763320923e-02,-1.762110367417335510e-02,4.991978406906127930e-02,-1.159722078591585159e-02
1.351267528533935547e+01,2.931286022067070007e-02,-7.988764904439449310e-03,4.595877544488757849e-05,-3.508588270051404834e-05,9.895086288452148438e-02,-1.761796511709690094e-02,4.990818724036216736e-02,-1.159452646970748901e-02
1.351367568969726562e+01,2.930487133562564850e-02,-7.986587472259998322e-03,4.592369077727198601e-05,-3.505955464788712561e-05,9.893324226140975952e-02,-1.761482656002044678e-02,4.989659413695335388e-02,-1.159183308482170105e-02
1.351467609405517578e+01,2.929688431322574615e-02,-7.984410971403121948e-03,4.588863157550804317e-05,-3.503324478515423834e-05,9.891562908887863159e-02,-1.761168800294399261e-02,4.988500103354454041e-02,-1.158913969993591309e-02
1.351567554473876953e+01,2.928889915347099304e-02,-7.982235401868820190e-03,4.585359783959574997e-05,-3.500695675029419363e-05,9.889801591634750366e-02,-1.760855130851268768e-02,4.987341165542602539e-02,-1.158644724637269974e-02
1.351667594909667969e+01,2.928091771900653839e-02,-7.980059832334518433e-03,4.581858956953510642e-05,-3.498068690532818437e-05,9.888041019439697266e-02,-1.760541461408138275e-02,4.986182600259780884e-02,-1.158375479280948639e-02
1.351767635345458984e+01,2.927293814718723297e-02,-7.977885194122791290e-03,4.578361040330491960e-05,-3.495443888823501766e-05,9.886280447244644165e-02,-1.760227791965007782e-02,4.985024407505989075e-02,-1.158106327056884766e-02
1.351867580413818359e+01,2.926496043801307678e-02,-7.975711487233638763e-03,4.574865670292638242e-05,-3.492820906103588641e-05,9.884519875049591064e-02,-1.759914122521877289e-02,4.983866214752197266e-02,-1.157837267965078354e-02
1.351967620849609375e+01,2.925698459148406982e-02,-7.973537780344486237e-03,4.571372846839949489e-05,-3.490199742373079062e-05,9.882760047912597656e-02,-1.759600639343261719e-02,4.982708394527435303e-02,-1.157568302005529404e-02
1.352067565917968750e+01,2.924901060760021210e-02,-7.971365004777908325e-03,4.567882569972425699e-05,-3.487580761429853737e-05,9.881000220775604248e-02,-1.759287156164646149e-02,4.981550946831703186e-02,-1.157299336045980453e-02
1.352167606353759766e+01,2.924103848636150360e-02,-7.969192229211330414e-03,4.564394839690066874e-05,-3.484963599476031959e-05,9.879241138696670532e-02,-1.758973672986030579e-02,4.980393499135971069e-02,-1.157030463218688965e-02
1.352267646789550781e+01,2.923307009041309357e-02,-7.967020384967327118e-03,4.560910019790753722e-05,-3.482348256511613727e-05,9.877482056617736816e-02,-1.758660376071929932e-02,4.979236423969268799e-02,-1.156761683523654938e-02
1.352367591857910156e+01,2.922510355710983276e-02,-7.964849472045898438e-03,4.557427746476605535e-05,-3.479735096334479749e-05,9.875723719596862793e-02,-1.758347079157829285e-02,4.978079721331596375e-02,-1.156492903828620911e-02
1.352467632293701172e+01,2.921713888645172119e-02,-7.962678559124469757e-03,4.553948019747622311e-05,-3.477123755146749318e-05,9.873965382575988770e-02,-1.758033782243728638e-02,4.976923391222953796e-02,-1.156224217265844345e-02
1.352567672729492188e+01,2.920917607843875885e-02,-7.960508577525615692e-03,4.550470839603804052e-05,-3.474514596746303141e-05,9.872207045555114746e-02,-1.757720671594142914e-02,4.975767061114311218e-02,-1.155955623835325241e-02
1.352667617797851562e+01,2.920121513307094574e-02,-7.958339527249336243e-03,4.546996206045150757e-05,-3.471907257335260510e-05,9.870449453592300415e-02,-1.757407560944557190e-02,4.974611103534698486e-02,-1.155687030404806137e-02
1.352767658233642578e+01,2.919325605034828186e-02,-7.956170476973056793e-03,4.543524119071662426e-05,-3.469301736913621426e-05,9.868691861629486084e-02,-1.757094450294971466e-02,4.973455518484115601e-02,-1.155418530106544495e-02
1.352867603302001953e+01,2.918530069291591644e-02,-7.954002358019351959e-03,4.540054942481219769e-05,-3.466698399279266596e-05,9.866935014724731445e-02,-1.756781339645385742e-02,4.972299933433532715e-02,-1.155150122940540314e-02
1.352967643737792969e+01,2.917734719812870026e-02,-7.951835170388221741e-03,4.536588312475942075e-05,-3.464096880634315312e-05,9.865178167819976807e-02,-1.756468415260314941e-02,4.971144720911979675e-02,-1.154881715774536133e-02
1.353067684173583984e+01,2.916939556598663330e-02,-7.949667982757091522e-03,4.533124229055829346e-05,-3.461497180978767574e-05,9.863422065973281860e-02,-1.756155490875244141e-02,4.969989880919456482e-02,-1.154613401740789413e-02
1.353167629241943359e+01,2.916144579648971558e-02,-7.947501726448535919e-03,4.529662692220881581e-05,-3.458899664110504091e-05,9.861665964126586914e-02,-1.755842566490173340e-02,4.968835413455963135e-02,-1.154345180839300156e-02
